objectid,seg_id,hundred_block_score,l_hundred_block,r_hundred_block,street_class,street_class_name
29586,740386,1.33333333,300 E CHELTENHAM AVE,300 E CHELTENHAM AVE,5,Local
29587,740456,1.33333333,5700 REACH ST,5700 REACH ST,5,Local
29588,740409,1.33333333,300 E CHELTENHAM AVE,300 E CHELTENHAM AVE,5,Local
29589,740451,1.33333333,5700 HASBROOK AVE,5700 HASBROOK AVE,4,Collector
29590,740487,1.33333333,5700 HASBROOK AVE,5700 HASBROOK AVE,4,Collector
29591,740505,1.33333333,400 SENTNER ST,400 SENTNER ST,5,Local
29592,740378,1.33333333,5800 HASBROOK AVE,5800 HASBROOK AVE,4,Collector
29593,740457,1.33333333,300 SANGER ST,300 SANGER ST,5,Local
29594,840227,1.33333333,6800 OXFORD AVE,6800 OXFORD AVE,2,Major Arterial
29595,840229,1.33333333,700 LONGSHORE AVE,700 LONGSHORE AVE,4,Collector
29596,840255,1.33333333,700 GLENVIEW ST,700 GLENVIEW ST,5,Local
30120,740320,3.11111111,6100 RISING SUN AVE,6100 RISING SUN AVE,3,Minor Arterial
30121,740363,2.66666667,6000 RISING SUN AVE,6000 RISING SUN AVE,3,Minor Arterial
30122,740405,1.33333333,6000 PALMETTO ST,6000 PALMETTO ST,5,Local
30123,740406,2,500 COMLY ST,500 COMLY ST,4,Collector
30124,740393,2,500 COMLY ST,500 COMLY ST,4,Collector
30125,740381,1.33333333,6000 COLGATE ST,6000 COLGATE ST,4,Collector
30126,740534,1.33333333,5900 BENNINGTON ST,5900 BENNINGTON ST,5,Local
30127,861303,1.55555556,7900 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30128,861205,0,0 RYAN AVE,0 RYAN AVE,3,Minor Arterial
30129,861306,1.33333333,7800 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30130,861300,1.33333333,7700 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30131,861235,1.33333333,7600 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30132,861233,1.33333333,7400 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30133,861247,1.33333333,0 E ROOSEVELT BLVD,7700 E ROOSEVELT BLVD,2,Major Arterial
30134,861040,1.33333333,7500 BROUS AVE,7500 BROUS AVE,5,Local
30135,861047,1.33333333,7600 LEXINGTON AVE,7600 LEXINGTON AVE,4,Collector
30136,861273,1.33333333,0 E ROOSEVELT BLVD,7600 E ROOSEVELT BLVD,2,Major Arterial
30137,861260,1.33333333,0 E ROOSEVELT BLVD,7700 E ROOSEVELT BLVD,2,Major Arterial
30138,861275,1.33333333,0 E ROOSEVELT BLVD,7600 E ROOSEVELT BLVD,2,Major Arterial
30139,861256,1.33333333,0 E ROOSEVELT BLVD,7500 E ROOSEVELT BLVD,2,Major Arterial
30140,861048,1.33333333,7500 BROUS AVE,7500 BROUS AVE,5,Local
30141,861049,1.33333333,0 LEXINGTON AVE,0 LEXINGTON AVE,4,Collector
30142,861257,1.33333333,0 E ROOSEVELT BLVD,7400 E ROOSEVELT BLVD,2,Major Arterial
30143,861252,1.33333333,0 E ROOSEVELT BLVD,7400 E ROOSEVELT BLVD,2,Major Arterial
29085,840075,1.33333333,6700 N 3RD ST,6700 N 3RD ST,4,Collector
30144,861892,1.33333333,7700 BUSTLETON AVE,7700 BUSTLETON AVE,2,Major Arterial
30145,860069,1.33333333,7800 BUSTLETON AVE,7800 BUSTLETON AVE,2,Major Arterial
30146,860665,1.33333333,7800 BRIER ST,7800 BRIER ST,5,Local
30147,860664,1.33333333,2200 GLENDALE AVE,2200 GLENDALE AVE,4,Collector
30148,860641,1.33333333,7700 HORROCKS ST,7700 HORROCKS ST,4,Collector
30149,861223,1.33333333,2100 SHELMIRE AVE,2100 SHELMIRE AVE,4,Collector
30150,860662,1.33333333,2200 BLEIGH AVE,2200 BLEIGH AVE,4,Collector
30608,860302,1.33333333,7600 DUNGAN RD,7600 DUNGAN RD,4,Collector
30609,860328,1.33333333,1400 FAUNCE ST,1400 FAUNCE ST,4,Collector
30610,860322,1.33333333,7600 LINDA PL,7600 LINDA PL,5,Local
30611,860324,1.33333333,7500 WHITAKER AVE,7500 WHITAKER AVE,4,Collector
30612,860312,1.33333333,1300 FAUNCE ST,1300 FAUNCE ST,4,Collector
30613,860310,1.33333333,7500 DUNGAN RD,7500 DUNGAN RD,4,Collector
30614,860311,1.33333333,7600 WHITAKER AVE,7600 WHITAKER AVE,4,Collector
30615,860033,1.33333333,7700 WHITAKER AVE,7700 WHITAKER AVE,5,Local
30616,860036,1.33333333,7700 DORCAS ST,7700 DORCAS ST,4,Collector
30617,860051,2.66666667,7600 LANGDON ST,7600 LANGDON ST,5,Local
30618,860374,1.33333333,7600 SUMMERDALE AVE,7600 SUMMERDALE AVE,4,Collector
30619,860361,2,1600 AFTON ST,1600 AFTON ST,5,Local
30620,860342,1.33333333,7600 ALGON AVE,7600 ALGON AVE,3,Minor Arterial
30621,860323,1.33333333,1500 NAPFLE AVE,1500 NAPFLE AVE,4,Collector
30622,860354,1.33333333,7600 ALGON AVE,7600 ALGON AVE,3,Minor Arterial
30623,860355,1.33333333,1500 FAUNCE ST,1500 FAUNCE ST,4,Collector
30624,740964,0,0 ADAMS AVE,0 ADAMS AVE,2,Major Arterial
30625,740958,0,0 ADAMS AVE,0 ADAMS AVE,2,Major Arterial
30626,740953,0,0 WHITAKER AVE,0 WHITAKER AVE,2,Major Arterial
30627,741392,1.77777778,5200 WHITAKER AVE,5200 WHITAKER AVE,2,Major Arterial
30628,741391,0,0 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30629,740962,0,0 WHITAKER AVE,0 WHITAKER AVE,2,Major Arterial
30630,741395,0,0 WHITAKER AVE,0 WHITAKER AVE,2,Major Arterial
30631,741411,0,0 WHITAKER AVE,0 WHITAKER AVE,3,Minor Arterial
30632,741412,0,0 WHITAKER AVE,0 WHITAKER AVE,3,Minor Arterial
30633,741589,0,0 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30634,740976,0,0 WHITAKER AVE,0 WHITAKER AVE,3,Minor Arterial
30635,741385,2,0 E ROOSEVELT BLVD,4100 E ROOSEVELT BLVD,2,Major Arterial
30636,741388,2.66666667,0 E ROOSEVELT BLVD,4000 E ROOSEVELT BLVD,2,Major Arterial
30637,740998,0,0 F ST,0 F ST,3,Minor Arterial
30638,740902,2.66666667,600 GARLAND ST,600 GARLAND ST,4,Collector
30639,740884,2,600 MAYFAIR ST,600 MAYFAIR ST,5,Local
30640,740776,2,5500 S HILL CREEK DR,5500 S HILL CREEK DR,5,Local
29071,840068,1.33333333,500 INDEPENDENCE ST,500 INDEPENDENCE ST,5,Local
29072,740102,1.33333333,6600 N 8TH ST,6600 N 8TH ST,5,Local
29073,840063,0,6700 N 6TH ST,6700 N 6TH ST,5,Local
29074,840054,1.33333333,600 OAK LN,600 OAK LN,4,Collector
29075,840067,1.33333333,700 OAK LN,700 OAK LN,4,Collector
29076,740113,1.33333333,6600 N LAWRENCE ST,6600 N LAWRENCE ST,5,Local
29077,740114,1.33333333,6600 N 4TH ST,6600 N 4TH ST,4,Collector
29078,740117,1.33333333,6600 N 3RD ST,6600 N 3RD ST,4,Collector
29079,740111,1.33333333,6600 N 5TH ST,6600 N 5TH ST,3,Minor Arterial
29080,840079,1.33333333,500 67TH AVE,500 67TH AVE,5,Local
29081,840071,1.33333333,6700 N 5TH ST,6700 N 5TH ST,3,Minor Arterial
29082,840080,1.33333333,300 67TH AVE,300 67TH AVE,5,Local
29083,840069,1.33333333,6700 N 5TH ST,6700 N 5TH ST,3,Minor Arterial
29084,840074,1.33333333,6700 N 4TH ST,6700 N 4TH ST,4,Collector
29086,840082,1.33333333,6700 N LAWRENCE ST,6700 N LAWRENCE ST,5,Local
29087,840474,2,7100 OLD YORK RD,7100 OLD YORK RD,2,Major Arterial
29088,840470,1.87387387,7200 OLD YORK RD,7200 OLD YORK RD,2,Major Arterial
29089,840465,2.66666667,1200 W CHELTENHAM AVE,0 W CHELTENHAM AVE,2,Major Arterial
29090,422138,1.33333333,3700 LANCASTER AVE,3700 LANCASTER AVE,2,Major Arterial
29091,420824,1.33333333,4000 FILBERT ST,4000 FILBERT ST,5,Local
29092,420848,1.55555556,4100 MARKET ST,4000 MARKET ST,3,Minor Arterial
29093,420873,2,0 S 42ND ST,0 S 42ND ST,4,Collector
29094,422625,1.33333333,3900 SPRING GARDEN ST,3900 SPRING GARDEN ST,4,Collector
29095,420786,1.33333333,4000 POWELTON AVE,4000 POWELTON AVE,3,Minor Arterial
29096,420839,1.66666667,0 N 42ND ST,0 N 42ND ST,4,Collector
29097,420842,1.55555556,4100 MARKET ST,4100 MARKET ST,3,Minor Arterial
29098,422662,1.33333333,4200 FILBERT ST,4200 FILBERT ST,5,Local
29099,422617,1.66666667,0 N 42ND ST,0 N 42ND ST,4,Collector
29100,420800,1.33333333,4100 POWELTON AVE,4100 POWELTON AVE,3,Minor Arterial
29101,422607,2,4200 POWELTON AVE,4200 POWELTON AVE,3,Minor Arterial
29102,422616,2,300 N 42ND ST,300 N 42ND ST,4,Collector
29103,422630,2,300 WIOTA ST,300 WIOTA ST,5,Local
29597,840289,1.33333333,6700 MONTOUR ST,6700 MONTOUR ST,4,Collector
29598,840239,1.33333333,6700 OXFORD AVE,6700 OXFORD AVE,2,Major Arterial
29599,840236,1.33333333,700 KNORR ST,700 KNORR ST,4,Collector
29600,840233,1.33333333,600 KNORR ST,600 KNORR ST,4,Collector
29601,840256,1.77777778,6700 TABOR AVE,6600 TABOR AVE,4,Collector
29602,840257,1.77777778,6700 TABOR AVE,6600 TABOR AVE,4,Collector
29603,840160,1.33333333,200 GILHAM ST,200 GILHAM ST,5,Local
29604,840181,1.33333333,300 HELLERMAN ST,300 HELLERMAN ST,5,Local
29605,840173,1.33333333,6500 HASBROOK AVE,6500 HASBROOK AVE,4,Collector
29606,840174,1.33333333,6500 HASBROOK AVE,6500 HASBROOK AVE,4,Collector
29607,840179,1.33333333,200 PASSMORE ST,200 PASSMORE ST,5,Local
29608,840528,1.33333333,200 PASSMORE ST,200 PASSMORE ST,5,Local
29609,840161,1.33333333,6400 NEWTOWN AVE,6500 NEWTOWN AVE,5,Local
29610,840175,1.33333333,6400 HASBROOK AVE,6400 HASBROOK AVE,4,Collector
29611,840490,1.33333333,6400 NEWTOWN AVE,6400 NEWTOWN AVE,5,Local
29612,840164,1.33333333,200 ELBRIDGE ST,200 ELBRIDGE ST,5,Local
29613,840129,2,200 LEVICK ST,200 LEVICK ST,3,Minor Arterial
29614,840180,1.33333333,300 PASSMORE ST,300 PASSMORE ST,5,Local
29615,840196,1.33333333,300 FANSHAWE ST,300 FANSHAWE ST,5,Local
29616,840171,1.33333333,6600 HASBROOK AVE,6600 HASBROOK AVE,4,Collector
29617,840511,1.33333333,300 MAGEE AVE,300 MAGEE AVE,5,Local
29618,840163,1.33333333,400 MAGEE AVE,400 MAGEE AVE,5,Local
29619,740682,4,6100 SUMMERDALE AVE,6100 SUMMERDALE AVE,3,Minor Arterial
29620,740643,3.33333333,1100 DEVEREAUX AVE,1100 DEVEREAUX AVE,3,Minor Arterial
29621,740531,2.66666667,6200 ALGON AVE,6200 ALGON AVE,3,Minor Arterial
29622,740590,2,1000 DEVEREAUX AVE,1000 DEVEREAUX AVE,3,Minor Arterial
29623,741676,2.66666667,1000 ROBBINS ST,1000 ROBBINS ST,4,Collector
29624,740607,1.33333333,6200 TROTTER ST,6200 TROTTER ST,5,Local
29625,740589,2,6200 LANGDON ST,6200 LANGDON ST,5,Local
29626,740523,2.66666667,1000 ROBBINS ST,1000 ROBBINS ST,4,Collector
29627,740418,1.66666667,1100 PASSMORE ST,1100 PASSMORE ST,5,Local
29628,740374,1.66666667,1100 HELLERMAN ST,1100 HELLERMAN ST,4,Collector
29629,740342,2,1100 GILHAM ST,1100 GILHAM ST,5,Local
30151,860648,1.33333333,7500 LARGE ST,7500 LARGE ST,4,Collector
30152,860647,1.33333333,2100 FAUNCE ST,2100 FAUNCE ST,4,Collector
30153,860654,1.33333333,2200 FAUNCE ST,2200 FAUNCE ST,4,Collector
30154,860650,1.33333333,2200 AFTON ST,2200 AFTON ST,5,Local
30155,860644,1.33333333,2100 AFTON ST,2100 AFTON ST,5,Local
30156,860655,1.33333333,7500 HORROCKS ST,7500 HORROCKS ST,4,Collector
30157,860651,1.33333333,2100 OAKMONT ST,2100 OAKMONT ST,5,Local
30158,860646,1.33333333,2200 NAPFLE AVE,2200 NAPFLE AVE,4,Collector
30159,860658,1.33333333,7400 HORROCKS ST,7400 HORROCKS ST,4,Collector
30160,860659,1.33333333,2100 VISTA ST,2100 VISTA ST,5,Local
30161,860652,2,7400 LARGE ST,7400 LARGE ST,4,Collector
30162,860667,1.66666667,7300 LARGE ST,7300 LARGE ST,4,Collector
30163,860660,1.33333333,2100 BLEIGH AVE,2100 BLEIGH AVE,4,Collector
30164,860362,1.33333333,7600 SUMMERDALE AVE,7600 SUMMERDALE AVE,4,Collector
30165,860380,1.33333333,1700 AFTON ST,1700 AFTON ST,5,Local
30166,860577,1.33333333,1900 FAUNCE ST,1900 FAUNCE ST,4,Collector
30167,860578,1.33333333,1900 FAUNCE ST,1900 FAUNCE ST,4,Collector
30168,860053,1.33333333,1800 OAKMONT ST,1800 OAKMONT ST,5,Local
30169,741495,2,900 HARRISON ST,900 HARRISON ST,4,Collector
30170,741465,1.33333333,4900 RUTLAND ST,4900 RUTLAND ST,5,Local
30171,741503,1.33333333,1000 WAKELING ST,1000 WAKELING ST,4,Collector
30172,741477,3.33333333,4700 NORTHWOOD ST,4700 NORTHWOOD ST,5,Local
30173,741460,1.33333333,5000 RUTLAND ST,5000 RUTLAND ST,5,Local
30174,741513,1.33333333,5000 LARGE ST,5000 LARGE ST,4,Collector
30175,741514,1.33333333,5000 LARGE ST,5000 LARGE ST,4,Collector
30176,741492,1.33333333,1000 DYRE ST,1000 DYRE ST,4,Collector
30177,741453,1.33333333,5000 RUTLAND ST,5000 RUTLAND ST,5,Local
30178,741001,1.66666667,1000 PRATT ST,1000 PRATT ST,4,Collector
30179,760014,2,5200 LARGE ST,5200 LARGE ST,4,Collector
30180,760037,1.66666667,1100 PRATT ST,1100 PRATT ST,4,Collector
30181,741511,2,5100 LARGE ST,5100 LARGE ST,4,Collector
30182,741450,1.33333333,5000 CASTOR AVE,5000 CASTOR AVE,2,Major Arterial
30183,741491,1.33333333,1000 DYRE ST,1000 DYRE ST,4,Collector
30184,741451,1.33333333,5100 RUTLAND ST,5100 RUTLAND ST,5,Local
30706,860367,1.33333333,1300 BLEIGH AVE,1300 BLEIGH AVE,4,Collector
30707,860343,1.33333333,7400 MONTOUR ST,7400 MONTOUR ST,4,Collector
30708,840282,1.33333333,600 PRINCETON AVE,600 PRINCETON AVE,4,Collector
30709,840310,1.33333333,500 SAINT VINCENT ST,500 SAINT VINCENT ST,4,Collector
30710,840271,1.33333333,500 SAINT VINCENT ST,500 SAINT VINCENT ST,4,Collector
30711,840273,1.33333333,600 SAINT VINCENT ST,600 SAINT VINCENT ST,4,Collector
30712,741004,0,0 F ST,0 F ST,3,Minor Arterial
30713,741002,0,0 F ST,0 F ST,3,Minor Arterial
30714,741321,2,0 E ROOSEVELT BLVD,3900 E ROOSEVELT BLVD,2,Major Arterial
30715,741325,0,0 E ROOSEVELT BLVD,3800 E ROOSEVELT BLVD,2,Major Arterial
30716,741326,2,0 E ROOSEVELT BLVD,500 E ROOSEVELT BLVD,2,Major Arterial
30717,741327,2,0 E ROOSEVELT BLVD,500 E ROOSEVELT BLVD,2,Major Arterial
30718,741329,1.33333333,0 E ROOSEVELT BLVD,400 E ROOSEVELT BLVD,2,Major Arterial
30719,741022,0,0 C ST,0 C ST,4,Collector
30720,741026,0,0 C ST,0 C ST,4,Collector
30721,741330,1.33333333,0 E ROOSEVELT BLVD,400 E ROOSEVELT BLVD,2,Major Arterial
30722,741017,0,0 C ST,0 C ST,4,Collector
30723,741409,1.33333333,400 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30724,741594,2.44444444,100 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30725,740922,1.33333333,500 GENEVA AVE,500 GENEVA AVE,5,Local
30726,740056,1.33333333,500 MARWOOD RD,500 MARWOOD RD,5,Local
30727,740923,1.33333333,5400 WESTFORD RD,5400 WESTFORD RD,5,Local
30728,740896,1.33333333,600 E OLNEY AVE,600 E OLNEY AVE,3,Minor Arterial
30729,740895,1.33333333,5400 WESTFORD RD,5400 WESTFORD RD,5,Local
30730,740886,2,200 LIMA ST,200 LIMA ST,5,Local
30731,740883,2,200 LIMA ST,200 LIMA ST,5,Local
30732,740897,2,5400 RISING SUN AVE,5400 RISING SUN AVE,3,Minor Arterial
30733,740909,2,5400 RISING SUN AVE,5400 RISING SUN AVE,3,Minor Arterial
30734,740910,0,300 E SOMERVILLE AVE,300 E SOMERVILLE AVE,5,Local
30735,740907,2.66666667,5400 B ST,5400 B ST,5,Local
30736,740908,3.08450704,200 E SOMERVILLE AVE,200 E SOMERVILLE AVE,5,Local
30737,740904,3.08450704,200 E SOMERVILLE AVE,200 E SOMERVILLE AVE,5,Local
30738,740876,3.33333333,300 E CLARKSON AVE,300 E CLARKSON AVE,5,Local
29104,422615,2,300 N 42ND ST,400 N 42ND ST,4,Collector
29105,420750,2,400 N 41ST ST,400 N 41ST ST,4,Collector
29106,422623,2.66666667,4000 SPRING GARDEN ST,4000 SPRING GARDEN ST,4,Collector
29107,422627,2.66666667,400 BUDD ST,400 BUDD ST,5,Local
29108,420749,1.33333333,4000 BARING ST,4000 BARING ST,5,Local
29109,420678,2.66666667,4000 SPRING GARDEN ST,4000 SPRING GARDEN ST,4,Collector
29110,420673,2.66666667,4000 SPRING GARDEN ST,4000 SPRING GARDEN ST,4,Collector
29111,422629,2.66666667,400 WIOTA ST,400 WIOTA ST,5,Local
29112,420670,2.66666667,4000 SPRING GARDEN ST,4000 SPRING GARDEN ST,4,Collector
29113,422632,2,500 N PRESTON ST,500 N PRESTON ST,4,Collector
29114,422639,1.66666667,3900 WARREN ST,3900 WARREN ST,5,Local
29115,400890,1.33333333,7100 SHERWOOD RD,7100 SHERWOOD RD,4,Collector
29116,400892,1.33333333,7000 BRENTWOOD RD,7000 BRENTWOOD RD,5,Local
29117,500403,1.33333333,6300 WOODBINE AVE,6300 WOODBINE AVE,4,Collector
29118,500084,1.33333333,6300 SHERWOOD RD,6300 SHERWOOD RD,4,Collector
29119,401221,1.66666667,6300 MALVERN AVE,6300 MALVERN AVE,3,Minor Arterial
29120,401952,1.66666667,6200 MALVERN AVE,6200 MALVERN AVE,3,Minor Arterial
29121,500161,2,1900 N 63RD ST,1900 N 63RD ST,3,Minor Arterial
29122,400004,2,6200 LANCASTER AVE,6200 LANCASTER AVE,2,Major Arterial
29123,400009,2,1900 N 63RD ST,1900 N 63RD ST,2,Major Arterial
29124,500400,2,6300 LANCASTER AVE,6300 LANCASTER AVE,2,Major Arterial
29125,400006,3,6100 LANCASTER AVE,6100 LANCASTER AVE,2,Major Arterial
29126,401225,1.33333333,1100 N 63RD ST,1100 N 63RD ST,2,Major Arterial
29127,500401,1.33333333,6300 WOODBINE AVE,6300 WOODBINE AVE,4,Collector
29128,400884,1.33333333,1800 WYNNEWOOD RD,1800 WYNNEWOOD RD,5,Local
29129,401116,1.33333333,1800 WYNNEWOOD RD,1800 WYNNEWOOD RD,5,Local
29130,400889,1.33333333,1200 MARLYN RD,1200 MARLYN RD,5,Local
29131,401204,2.66666667,900 N 66TH ST,900 N 66TH ST,3,Minor Arterial
29132,400083,1.77777778,6600 MALVERN AVE,6600 MALVERN AVE,3,Minor Arterial
29133,400089,1.77777778,6700 MALVERN AVE,6600 MALVERN AVE,3,Minor Arterial
29134,400147,1.33333333,6600 LEBANON AVE,6600 LEBANON AVE,4,Collector
29135,401207,2.66666667,800 N 68TH ST,800 N 68TH ST,3,Minor Arterial
29630,741702,0,900 HELLERMAN ST,900 HELLERMAN ST,5,Local
29631,740382,2.66666667,6400 DORCAS ST,6400 DORCAS ST,5,Local
29632,740303,2,1100 MAGEE AVE,1100 MAGEE AVE,4,Collector
29633,740302,2.66666667,1000 MAGEE AVE,1000 MAGEE AVE,4,Collector
29634,840245,1.33333333,900 KNORR ST,900 KNORR ST,4,Collector
29635,840463,1.33333333,1000 KNORR ST,1000 KNORR ST,4,Collector
29636,840462,1.33333333,6800 PENNWAY ST,6800 PENNWAY ST,4,Collector
29637,840250,1.33333333,1000 KERPER ST,1000 KERPER ST,5,Local
29638,740222,1.33333333,6600 PENNWAY ST,6600 PENNWAY ST,4,Collector
29639,840346,1.33333333,900 FANSHAWE ST,900 FANSHAWE ST,5,Local
29640,740209,1.33333333,6600 WHITAKER AVE,6600 WHITAKER AVE,4,Collector
29641,840344,1.33333333,6700 PENNWAY ST,6700 PENNWAY ST,4,Collector
29642,740256,1.33333333,6600 PENNWAY ST,6600 PENNWAY ST,4,Collector
29643,840270,2,900 UNRUH AVE,900 UNRUH AVE,4,Collector
29644,740067,2,100 W FISHER AVE,100 W FISHER AVE,4,Collector
29645,741147,2,5200 N 2ND ST,5200 N 2ND ST,4,Collector
29646,741127,2,200 W FISHER AVE,200 W FISHER AVE,4,Collector
29647,740057,1.33333333,5300 MASCHER ST,5300 MASCHER ST,3,Minor Arterial
29648,740055,1.66666667,100 W TABOR RD,100 W TABOR RD,4,Collector
29649,740074,3.33333333,5300 N 3RD ST,5300 N 3RD ST,4,Collector
29650,741244,2,5400 N 3RD ST,5400 N 3RD ST,4,Collector
29651,741246,1.33333333,200 W SOMERVILLE AVE,200 W SOMERVILLE AVE,4,Collector
29652,741062,1.33333333,500 W TABOR RD,500 W TABOR RD,4,Collector
29653,741273,1.33333333,5400 N FAIRHILL ST,5400 N FAIRHILL ST,5,Local
29654,741083,2,500 W SOMERVILLE AVE,500 W SOMERVILLE AVE,4,Collector
29655,741089,0,5300 N 6TH ST,5300 N 6TH ST,4,Collector
29656,741081,1.66666667,5400 N 6TH ST,5400 N 6TH ST,4,Collector
29657,741061,1.33333333,500 W TABOR RD,500 W TABOR RD,4,Collector
29658,741060,1.33333333,600 W TABOR RD,600 W TABOR RD,4,Collector
29659,741084,2,5400 N 5TH ST,5400 N 5TH ST,3,Minor Arterial
29660,741085,2,500 W SOMERVILLE AVE,500 W SOMERVILLE AVE,4,Collector
29661,741068,1.33333333,400 W TABOR RD,400 W TABOR RD,4,Collector
29662,740846,2,200 W CLARKSON AVE,200 W CLARKSON AVE,5,Local
30185,741448,1.33333333,5100 RUTLAND ST,5100 RUTLAND ST,5,Local
30186,741512,2,5100 LARGE ST,5100 LARGE ST,4,Collector
30187,741493,2,1100 DYRE ST,1100 DYRE ST,4,Collector
30188,741487,1.66666667,1000 GRANITE ST,1000 GRANITE ST,5,Local
30189,760035,2,5200 OXFORD AVE,5200 OXFORD AVE,3,Minor Arterial
30190,760036,2,1000 BRIDGE ST,1000 BRIDGE ST,4,Collector
30191,741443,1.33333333,5200 RUTLAND ST,5200 RUTLAND ST,5,Local
30192,741608,2,5200 CASTOR AVE,5200 CASTOR AVE,2,Major Arterial
30193,740969,2,1000 BRIDGE ST,1000 BRIDGE ST,4,Collector
30194,741446,1.33333333,5200 RUTLAND ST,5200 RUTLAND ST,5,Local
30195,740553,2,600 VAN KIRK ST,600 VAN KIRK ST,4,Collector
30196,740535,2,600 VAN KIRK ST,600 VAN KIRK ST,4,Collector
30197,740519,1.33333333,5900 LAWNDALE ST,5900 LAWNDALE ST,5,Local
30198,740520,2,600 VAN KIRK ST,600 VAN KIRK ST,4,Collector
30199,740508,1.33333333,5900 BINGHAM ST,5900 BINGHAM ST,4,Collector
30200,740528,1.33333333,5800 BINGHAM ST,5800 BINGHAM ST,4,Collector
30201,740450,2,5900 COLGATE ST,5900 COLGATE ST,4,Collector
30202,740467,1.33333333,500 VAN KIRK ST,500 VAN KIRK ST,4,Collector
30203,740466,1.33333333,5900 MALTA ST,5900 MALTA ST,5,Local
30204,740481,1.33333333,500 VAN KIRK ST,500 VAN KIRK ST,4,Collector
30205,740480,1.33333333,5900 PALMETTO ST,5900 PALMETTO ST,5,Local
30206,740495,1.33333333,500 VAN KIRK ST,500 VAN KIRK ST,4,Collector
30207,740509,1.33333333,500 VAN KIRK ST,500 VAN KIRK ST,4,Collector
30208,740477,2,5800 COLGATE ST,5800 COLGATE ST,4,Collector
30209,740529,2,500 ALCOTT ST,500 ALCOTT ST,5,Local
30210,740499,2,5800 COLGATE ST,5800 COLGATE ST,4,Collector
30211,740494,1.33333333,5900 ELSINORE ST,5900 ELSINORE ST,5,Local
30212,740419,2,500 COMLY ST,500 COMLY ST,4,Collector
30213,740436,2,500 COMLY ST,500 COMLY ST,4,Collector
30214,740136,2.66666667,6100 NEWTOWN AVE,6100 NEWTOWN AVE,5,Local
30215,740268,2.33333333,6100 OAKLEY ST,6100 OAKLEY ST,4,Collector
30216,740269,3.33333333,300 LARDNER ST,300 LARDNER ST,5,Local
30217,740239,3.33333333,300 LARDNER ST,300 LARDNER ST,5,Local
30218,840489,1.33333333,100 DEVEREAUX AVE,100 DEVEREAUX AVE,5,Local
30446,741532,2,0 E ROOSEVELT BLVD,5200 E ROOSEVELT BLVD,2,Major Arterial
30447,741528,2,0 E ROOSEVELT BLVD,5200 E ROOSEVELT BLVD,2,Major Arterial
30448,740947,0,0 BRIDGE ST,0 BRIDGE ST,4,Collector
30449,740961,1.66666667,900 BRIDGE ST,900 BRIDGE ST,4,Collector
30450,741587,1.66666667,0 E ROOSEVELT BLVD,5100 E ROOSEVELT BLVD,2,Major Arterial
30451,741428,1.66666667,5100 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30452,741413,1.66666667,0 E ROOSEVELT BLVD,5100 E ROOSEVELT BLVD,2,Major Arterial
30453,741534,1.66666667,0 E ROOSEVELT BLVD,5100 E ROOSEVELT BLVD,2,Major Arterial
30454,741429,1.77777778,5000 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30455,742056,1.66666667,4900 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30456,741432,1.55555556,4800 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
30457,741415,1.66666667,0 E ROOSEVELT BLVD,4900 E ROOSEVELT BLVD,2,Major Arterial
30458,741414,1.77777778,0 E ROOSEVELT BLVD,5000 E ROOSEVELT BLVD,2,Major Arterial
30459,741418,1.55555556,0 E ROOSEVELT BLVD,4800 E ROOSEVELT BLVD,2,Major Arterial
30460,740515,2,5800 COLGATE ST,5800 COLGATE ST,4,Collector
30461,742083,2,5800 RISING SUN AVE,5800 RISING SUN AVE,3,Minor Arterial
30462,740532,1.66666667,5700 RISING SUN AVE,5700 RISING SUN AVE,3,Minor Arterial
30463,740564,1.66666667,5700 RISING SUN AVE,5700 RISING SUN AVE,3,Minor Arterial
30464,740565,1.33333333,400 E GODFREY AVE,400 E GODFREY AVE,4,Collector
30465,740521,1.33333333,5700 HASBROOK AVE,5700 HASBROOK AVE,4,Collector
30466,740533,2,400 SANGER ST,400 SANGER ST,5,Local
30467,740488,1.33333333,300 SANGER ST,300 SANGER ST,5,Local
30468,740559,2,500 SENTNER ST,500 SENTNER ST,5,Local
30469,740591,2,400 SANGER ST,400 SANGER ST,5,Local
30470,740558,1.33333333,5700 COLGATE ST,5700 COLGATE ST,4,Collector
30471,740543,1.33333333,5700 COLGATE ST,5700 COLGATE ST,4,Collector
